(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
(531, 312) 
